id,text,lang,category
1756361980938780779,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756362264058142876,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756362068007981421,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756362036492091861,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361980938780779,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361937758102021,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361911384289368,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361904514040132,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361735206732118,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361691724439943,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361421808406634,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361401398923537,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361384474906859,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361319471620279,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361305437393123,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361155692671161,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756361004479336870,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756360672026226772,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756360662752669815,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756360378462752872,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756360299710435467,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756359997888348306,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756359790295691735,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756359724449337373,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756359116522664250,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756358823726694661,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756358636585013256,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756358223869694424,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756358220807803347,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756357639741526087,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756357571273957553,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756357254637375670,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756357009715466568,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356841997521097,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356794031493367,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356736133243251,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356717514776691,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356472533885108,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356030001213752,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756356002298110351,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756355876540076035,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756355767429427375,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756355626131996960,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756355624705642541,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756355563766641102,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756355552412570020,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756354889754558641,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756354834595459530,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756353881032859939,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756353796131963077,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756353672835924110,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756353474021736537,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756353347513090152,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756353022068982144,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756352240866951239,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351904215417302,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351898263638153,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351873764757953,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351366522638453,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351287224893602,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351287040299285,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351196145565727,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351044831805574,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756351016159854768,"RT @ClayTravis: Per @politico story I linked, Joe Biden “has grumbled to aides and advisers” that Merrick Garland hasn’t moved fast enough…",en,US
1756360085389856995,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756359532794753041,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756357700504437107,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362308299751843,"RT @AriFleischer: Who, other than Special Counsel Robert Hur, has spent a significant amount of time with Joe Biden?  Jill Biden and top WH…",en,US
1756362266910355684,"RT @AriFleischer: Who, other than Special Counsel Robert Hur, has spent a significant amount of time with Joe Biden?  Jill Biden and top WH…",en,US
1756362308299751843,"RT @AriFleischer: Who, other than Special Counsel Robert Hur, has spent a significant amount of time with Joe Biden?  Jill Biden and top WH…",en,US
1756362266910355684,"RT @AriFleischer: Who, other than Special Counsel Robert Hur, has spent a significant amount of time with Joe Biden?  Jill Biden and top WH…",en,US
1756362308299751843,"RT @AriFleischer: Who, other than Special Counsel Robert Hur, has spent a significant amount of time with Joe Biden?  Jill Biden and top WH…",en,US
1756362266910355684,"RT @AriFleischer: Who, other than Special Counsel Robert Hur, has spent a significant amount of time with Joe Biden?  Jill Biden and top WH…",en,US
1756360991393402979,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756359706225062214,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756357569533075946,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756357178997244303,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756354586120446393,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756353871230738654,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756353816448946423,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756353454229061944,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756352164346110257,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756351850373079186,RT @TomFitton: If Merrick Garland thinks Biden's memory is fine than the should overrule Hur and prosecute him.,en,US
1756362360204218576,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362229690015835,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362360204218576,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362229690015835,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362360204218576,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362229690015835,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362360204218576,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756362229690015835,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756361729821303136,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756361590608101480,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756361501940568454,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756361292267348053,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756361018408681637,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756360579411832977,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756360495660224634,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756360436406952054,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756360401380389363,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756360116494840237,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756360001827065935,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756359790324830374,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756359121874665671,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756359048327274971,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756358102675239152,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756358068185550889,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357975650771146,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357933812584883,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357817433211301,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357526247891388,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357511169319377,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357422896022005,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357321700335986,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756357041239756968,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356910884729236,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356896359878721,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356625164877933,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356596219670633,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356393395802295,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356280048828651,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356278014677173,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356173916152256,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356133680193560,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356089019302116,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756356072263279074,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355933679304878,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355698848354646,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355658553725374,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355647921177078,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355632565756237,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355609895501947,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355423609753939,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355172580589581,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756355162984370437,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354974303334707,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354969723121707,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354791591051418,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354636515098648,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354593838030948,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354591371763827,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354539744027000,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354530319507844,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354498791198765,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354450967454135,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354439961579729,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354437742784883,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354426682351901,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354264559919151,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354164316107236,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354155126378653,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354124478624103,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354068744691909,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756354061916393590,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756353995323420889,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756353976725815449,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756353966693065129,RT @TomFitton: Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland.,en,US
1756353901102522675,Breaking: Biden using White House counsel's office to attack his Justice Department and Merrick Garland. https://t.co/GsHqYxNlis,en,US
1756362038153216397,"RT @bennyjohnson: Peter Doocy reacts to Joe Biden's UNHINGED screaming fit after he asked President ONE simple question...

""HOW BAD IS YOU…",en,US
1756362038153216397,"RT @bennyjohnson: Peter Doocy reacts to Joe Biden's UNHINGED screaming fit after he asked President ONE simple question...

""HOW BAD IS YOU…",en,US
1756357899993919583,@JoJoFromJerz @atrupar Joe Biden was ruled to be a VEGETABLE by Merrick Garland. Joe Biden took showers  with his teenage daughter and Ashley said she used to get sexually aroused during those showers with PED Ohh Joe #Ashely's diary,en,US
1756360092704788620,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756358870505500738,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362357305987500,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362291476639759,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362197616202026,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362168633626655,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362100287602875,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362078313394366,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362357305987500,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362291476639759,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362197616202026,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362168633626655,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362100287602875,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362078313394366,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362002430398637,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361993835962773,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362357305987500,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362291476639759,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362197616202026,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362168633626655,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362100287602875,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362078313394366,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362002430398637,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361993835962773,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362357305987500,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362291476639759,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362197616202026,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362168633626655,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362100287602875,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362078313394366,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756362002430398637,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361993835962773,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361962189922699,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361940421451858,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361919509012981,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361866358427861,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361821143912912,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361790001418617,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361773899272214,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361749878509700,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361627052490964,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361574904664293,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361505434423498,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361406180376807,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361334885658972,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361330284453904,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361218019742032,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361212894368179,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361199585780130,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361180665524623,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
1756361158762561632,RT @TomFitton: Either Merrick Garland should prosecute Biden or move with the VP and fellow Cabinet members to invoke the 25th Amendment.…,en,US
